398,Csikós
1537,Lóránt
1585,Marosfy
2469,Szécsy
2008,Rajháty
541,Dömsödi
2567,Tokody
25,Altorjai
2528,Tamásy
349,Bödecs
580,Erczhegyi
622,Feleki
1371,Kálmánczhelyi
1944,Prokopp
1037,Hőfle
66,Baitner
1050,Ipoly
2900,Éles
2654,Valtinyi
2177,Schmellhegger
1607,Matuska
353,Bölcskei
2719,Vollmann
2007,Rajháti
2032,Reisz-Guttay
2493,Szőts
848,Hagymássy
2415,Szilvássy
2330,Supka
1728,Nelhübel
1052,Irányi
1116,Jékly
226,Bogár
740,Gere
2834,Zaratin
860,Hajós
2671,Vasyilievits
1273,Kontsek
912,Hegyi
675,Frólik
2725,Váczi
2053,Ritoók
2048,Rimár
2879,lllyefalvi
2486,Szüllő
531,Durucz
436,Czibor
1175,Kelemen
813,Gyurótsik
172,Berkes
739,Genersich
317,Bánfi
2514,Sötér
1889,Pischoff
1978,Pázmán
917,Helfenberger
1644,Mihályfi
2122,Rézi
2763,Wehrmann
2853,Zofáhl
1711,Mérő
1459,Ledényi
2832,Zajti
2178,Schmelovszky
2472,Székács
745,Gergelyi
1736,Nevelics
1946,Prónay
123,Battlay
1844,Pecsics
1126,Kacsur
1147,Kares
2907,Ézsöl
1806,Osztian
1390,Kóródy
100,Barczen
918,Hellmer
1332,Krénusz
2914,Újvári
779,Grecsó
107,Bartal
2536,Tauschler
57,Babocsay
742,Gerenday
1200,Kimig
1940,Pritz
1815,Palotai
1216,Kiticsán
2614,Tüttő
1651,Miksits
2475,Szép
2132,Rózsavölgyi
2271,Spilenberg
152,Beneda
1369,Kállai
408,Csongár
1663,Miskovics
1134,Kallós
1007,Hudomel
663,Frenyó
2085,Rozsár
1949,Puchwald
1043,Ilkey
391,Csics
2607,Tóthfalussy
2695,Vidos
845,Hackermüller
2566,Toborffy
1894,Plachy
1620,Megyery
546,D’Ouvenou
685,Fél
2489,Szőke
2227,Serly
1952,Puntigám
1158,Katinszky
1856,Petheő
458,Darnay
1294,Koszorú
1490,Lipóczy
494,Dobrai
2574,Tompa
2229,Sigl
1089,Jarács
1626,Melly
2026,Reinboth
184,Bihary
1587,Marossy
370,Csapiáros
1891,Piszlinger
1682,Mottl
2260,Somlyai
2012,Ramascder
2691,Vezér
yb1912598,Kogler
