yb19123277,Negru,0
1336,Kuchinka,0
alm1907470,Kricsa,0
1033,Hübner,0
yb19123274,Csicsó,0
2452,Sztraka,0
1087,Jaros,0
2285,Steger,0
1329,Krázl,0
yb1909530,Pukli,0
2505,Sári,7
yb19091306,Demetrovics,0
yb19092553,Konecsny,0
2015,Ramhab,0
396,Csik,0
1586,Marosi,425
2464,Száraz,0
1151,Karner,0
1899,Plichta,0
1325,Králl,0
1176,Keleti,239
2389,Szente,33
alm19071028,Rusznák,0
yb19092310,Habakusz,0
52,Asztalos,25
315,Bán,191
2266,Sorbán,0
2535,Tatár,11
628,Ferencz,57
158,Benkó,0
yb19121285,Baksis,0
yb19121834,Benesovszky,0
yb19122367,Lojka,0
2130,Rózsa,374
581,Erdélyi,623
547,Eberling,0
2426,Szivós,27
2716,Vizi,8
alm190418,Hrabkovszky,0
1912,Pokorny,0
yb1909960,Schestauber,0
159,Benkő,169
2170,Schimkó,0
1643,Mihály,27
784,Grill,0
747,Gergye,0
2297,Stipanics,0
1879,Piller,1
102,Barina,0
1428,Lakatos,112
yb19121163,Schusbek,0
yb19122453,Mikolai,5
alm1904139,Kolczun,0
1207,Kirner,0
2877,Prihoda,0
yb19091242,Verner,0
1900,Plininger,0
yb19121313,Pospischil,0
yb19121923,Rambach,0
yb19122466,Kantsura,0
2274,Spánitz,0
2551,Theodorovits,0
yb19121452,Kropf,0
2288,Stephani,0
2174,Schlosser,0
1907,Pohl,0
1846,Peinits,0
1455,Lebanovits,0
yb19121649,Vaszil,0
1080,Jankovich,0
2314,Strósz,0
yb19092550,Heine,0
yb19092261,Vimalovszki,0
290,Bucsi,0
854,Hajda,1
2179,Schmid,0
yb19123313,Mikó,11
2417,Szily,5
875,Hamza,0
1765,Nyitrai,46
56,Axmann,0
yb19121785,Karmazsin,0
1788,Opitz,0
1831,Pascu,0
yb19121897,Kruze,0
2463,Szántó,1005
1646,Mihályik,0
yb19121926,Gödölle,0
2530,Tar,16
2512,Sóos,1
1120,Józsa,46
1204,Kirchknopf,0
alm1904921,Tverdi,0
1707,Máté,58
yb19121135,Kirnlg,0
1456,Lebánovits,0
105,Barsi,16
yb19122461,Ruzsa,0
alm1907186,Proschinger,0
2511,Sípos,218
yb19122542,Szkruczany,0
yb19122924,Palásti,20
1598,Maschek,0
525,Duka,0
yb1912130,Kandler,0
244,Boros,577
1592,Martinkovics,0
1292,Korény,0
yb19122905,Stampf,0
yb19092109,Himpchmann,0
2262,Somodi,6
2718,Vojtek,0
497,Dobrovits,0
yb19092405,Klefaber,0
1452,Layer,0
2869,Záborszky,0
1289,Kortsák,0
2401,Szepessy,5
262,Boér,25
1092,Jelenek,0
1892,Pitlik,0
72,Bakay,0
yb19121822,Mihlrad,0
2885,Ács,140
147,Bencze,40
yb19122443,Flori,0
yb19092430,Habinstroh,0
yb19123268,Tringer,0
655,Forstner,0
yb1912472,Frasz,0
yb19121052,Prandtner,0
yb19123320,Stöckl,0
1355,Kustár,0
2503,Sánta,13
yb19123353,Nezezon,0
1850,Perger,0
yb1909585,Martinelli,0
yb19091923,Csernyánszky,0
1098,Joó,4
1356,Kusztos,0
yb19122986,Pikuj,0
yb1912538,Gasparik,0
1135,Kalmár,483
200,Blahó,0
1279,Koren,0
alm19041113,Wienhoffer,0
alm1904267,Leichtberg,0
300,Burián,1
yb19123118,Gajdos,12
444,Czvitkovics,0
yb19092410,Kohut,1
1276,Kopeczky,0
2485,Szücs,344
2439,Szokolik,0
yb19122504,Zleszich,0
1669,Mojsisovics,0
yb190992,Reissberger,0
1785,Oláh,59
498,Dobrovolszky,0
819,Győrfi,71
yb19122926,Huminik,0
2295,Stifter,0
483,Dienes,5
196,Bitter,0
2666,Vas,466
yb19123364,Kriger,0
239,Borbély,16
1084,Janovics,0
1408,Körösi,185
2863,Zsoldos,83
1740,Niederkirchner,0
alm19071174,Wurfer,0
2465,Szász,341
2656,Vancsura,0
2581,Tordy,0
2254,Skultéti,1
yb19092195,Szuszki,0
565,Emmerling,0
yb19092611,Csiba,0
yb19092296,Zuzanszki,0
441,Czimmermann,0
1583,Markó,31
1210,Kis,829
yb1912314,Ebner,0
2881,pán,0
797,Gugán,0
1161,Katzer,0
1775,Némethy,0
2287,Steindl,0
yb19092562,Vacha,0
1055,István,20
1595,Marton,169
2785,Wesztermayer,0
2319,Sturza,0
2828,Zachár,0
1513,Ludwig,0
2649,Vakarcs,0
1505,Lovas,70
1352,Kurtz,0
1345,Kulik,0
alm1907199,Losteiner,0
1331,Krémmer,0
1064,Jablonszky,0
2025,Reichl,0
1272,Konecsni,0
yb1912147,Hubacsek,0
yb19092286,Kovácsics,0
alm1907637,Poppovits,0
yb19091267,Weigand,0
1312,Krepelka,0
2606,Tóth,21
2367,Szeitz,0
2499,Sági,113
962,Hochbaum,0
2640,Vadas,126
1500,Lobmayer,0
2190,Schrott,0
yb19121339,Gavalja,0
1860,Petrovits,0
517,Dressler,0
1128,Kacziány,0
2774,Weisinger,0
284,Bráth,0
177,Beránek,0
1961,Pál,189
753,Gescháder,0
yb1909487,Spindler,0
alm19071098,Hrenszik,0
584,Erdős,715
yb19091804,Kolega,0
yb19121279,Goldburg,0
1474,Licskó,0
1065,Jaczó,0
450,Dancs,0
2101,Rákosi,164
2758,Watzek,0
yb19123361,Speier,0
1724,Narancsik,0
yb1909777,Bartl,0
yb19092242,Kesztner,0
2743,Vékony,0
1739,Nicora,0
yb19122358,Opic,0
yb19123346,Lakinger,0
711,Galambos,159
217,Bodnár,100
alm1904490,Saltzer,1
yb19092408,Schulteisz,0
2283,Stefanovits,0
yb19123094,Mura,1
76,Bakos,34
yb19123082,Ilia,0
994,Horvát,853
1255,Kollár,29
yb19092332,Heider,0
2871,Zák,0
445,Czvitkovits,0
yb1909577,Hrigyecz,0
2697,Viertl,0
1642,Mihálovits,0
2549,Thain,0
1173,Keil,0
yb19092601,Szmrekár,0
342,Bérényi,488
1589,Marschner,0
yb19121868,Viczing,0
2310,Strobel,0
1159,Katona,266
1391,Kóta,1
1461,Leipold,0
1311,Kren,0
2490,Szőllősi,210
1641,Mihalik,1
yb1909405,Rohaska,0
1659,Minárik,0
1296,Kovaltsik,0
2004,Radó,613
923,Hembach,0
67,Bajczár,0
yb19091546,Pacurar,0
831,Gáspár,237
613,Fazekas,103
1453,Laza,0
1045,Illés,83
487,Dittrich,1
2036,Reitter,0
151,Bene,8
701,Füstös,0
602,Fa,0
yb1909250,Mihalovics,1
1071,Jakubecz,0
980,Holub,0
yb19123233,Csicsay,0
2071,Rosskopf,0
yb1909906,Policsek,0
yb19123166,Stefán,1
2564,Titzer,0
yb1909901,Wirnhart,0
1989,Pólya,20
2705,Vincze,95
yb1909976,Czeripp,0
18,Alexa,0
yb19121545,Nadeniczek,0
1079,Janicsek,0
758,Glosz,0
yb19091206,Birtalan,0
115,Barát,31
2001,Radics,0
457,Darabos,1
645,Fliegl,0
1780,Odor,8
1146,Kardos,760
2202,Schöberl,0
2352,Szalay,0
2525,Tamási,49
yb19092024,Zörnör,0
1668,Mohó,0
146,Bencsik,0
2155,Schaschek,0
780,Greisinger,0
1269,Komzsik,0
yb19123266,Szproszty,0
344,Bíró,902
193,Bischoff,0
559,Elischer,0
2839,Zeleny,0
1942,Prohászka,0
62,Bagi,5
292,Budai,251
yb19091697,Curticapean,0
192,Bischof,0
yb19123182,Kovácsevits,0
yb19122469,Nemecz,0
515,Drencsik,0
1348,Kuna,0
yb19092401,Strobak,0
1883,Pintér,162
141,Bekő,0
638,Fiala,4
yb19092400,Wechermann,0
yb19121298,Bozsó,2
2715,Vizer,0
1100,Juhász,154
yb19121850,Hrabe,1
1748,Nizsnánszky,0
312,Báli,0
1466,Lengyel,392
1935,Pribil,0
yb19091684,Wenczel,0
405,Csizmadia,4
208,Blázsek,0
2081,Rozsa,374
377,Csefkó,0
2092,Ruppert,0
911,Hegedűs,465
757,Glatz,0
167,Beretics,0
yb19121554,Potaczek,0
2115,Répa,0
2086,Roósz,0
yb19121038,Schenkengei,0
2708,Virnhart,0
2471,Székely,1628
alm1904186,Barschrott,0
2381,Szemler,0
1138,Kapcza,0
110,Bartek,0
yb19092377,Gubcsó Bugán,0
yb1912683,Planyitska,0
2312,Stréer,0
1556,Magdics,0
2811,Wojtek,0
1599,Masek,0
2176,Schmelhegger,0
2166,Schill,0
yb19122921,Figula,0
827,Gál,643
1874,Pichler,0
1817,Pandics,0
2064,Romsits,0
yb19091975,Schuszter,0
2562,Tiringer,0
1685,Muk,0
alm1904846,Besenbeck,0
1809,Paczona,0
2185,Schnierer,0
986,Hornok,0
yb19091011,Sonnleitner,0
1245,Kocsis,33
yb19091983,Ledermayer,0
1870,Pető,207
1762,Nyiri,36
1251,Kokesch,0
1008,Hugyecz,0
yb19122566,Tkatsik,0
1865,Petró,0
1987,Póhl,0
38,Angyal,113
1309,Krazl,0
970,Hofhauser,0
alm19071142,Pablasek,0
424,Csóry,0
1861,Petruska,0
1300,Kováts,3
2321,Stéger,0
2228,Sidó,0
988,Hornyák,0
1262,Kolár,0
212,Boba,0
2480,Szívós,27
1969,Pálovics,0
2051,Riskó,0
481,Deák,214
1767,Nyéki,14
191,Biró,902
yb1912730,Krajtsj,0
1227,Klemm,2
2588,Trautmann,0
yb1909341,Schumandl,0
2278,Stahl,1
2891,Ángyán,0
alm19071046,Fromhold,0
2280,Stankovics,0
1715,Mózer,0
697,Füredi,370
1985,Péter,33
yb19092165,Gyüre,0
2284,Stefánovits,0
1562,Majoros,35
249,Borsos,6
2253,Skriván,0
yb19122500,Mertinger,0
2377,Szemes,19
229,Bolcsik,0
yb19092152,Bredák,0
yb19121770,Luperszbek,0
788,Grosser,0
1859,Petrovics,1
1535,Lénárt,59
490,Diószegi,42
722,Gasparics,0
605,Faller,0
1919,Popelka,0
yb19121312,Krkos,0
1233,Klimkó,0
1839,Pauly,0
2872,Zámbó,0
2055,Ritschl,0
yb1909635,Spitzka,0
yb19091537,Schiessler,0
1476,Liftner,0
2328,Sulyok,20
alm190780,Roos,0
2339,Szabó,996
2146,Sauersitz,0
2521,Takács,320
2348,Szakács,21
yb19123221,Posthammel,0
2393,Szentgyörgyi,122
2361,Szedlacsek,0
1993,Pöcze,0
yb19122944,Sterczel,0
2197,Schusbeck,0
183,Biegelbauer,0
2371,Szeles,19
1076,Janda,0
1853,Peskó,0
1557,Magyar,388
1240,Kobelrausch,0
116,Baráth,1
1773,Német,237
948,Hevesi,279
822,Gábor,326
1827,Papp,10
alm1904334,Rozsaági,0
154,Benes,12
438,Cziegler,0
2358,Szaniszló,2
1826,Pap,362
yb19122863,Tröger,0
2576,Toperczer,0
2427,Szkalka,0
1814,Pallér,0
yb19123200,Dius,0
yb1909411,Szenftner,0
2795,Windisch,0
729,Gebhardt,0
866,Halm,0
2161,Scherbaum,0
1143,Karaszek,0
2451,Sztarill,0
156,Benke,19
yb19092011,Schwach,0
2550,Theil,0
alm1904103,Kulfasz,0
2840,Zemán,3
2313,Stróbl,0
1006,Huck,0
954,Hiller,0
alm1907324,Zeleni,0
2478,Szíjjártó,0
1364,Kádas,21
alm1907787,Strudl,0
6,Adametz,0
1774,Németh,6
alm1907612,Podolják,0
2492,Szőnyi,95
870,Halász,1060
2434,Szmrekovszky,0
1450,Lavotha,0
2281,Stankovits,0
yb19092432,Hreska,0
alm1904580,Pooplavszky,0
121,Bata,1
599,Eördögh,0
206,Blazsek,0
2239,Simonics,0
2430,Szlobodnik,0
39,Angyán,0
1898,Plech,0
2807,Wittinger,0
2773,Weinzierl,0
yb19123232,Tometits,0
yb1909648,Bosnyakovics,0
1811,Pajor,91
89,Balázs,485
1664,Miskó,0
2351,Szalai,371
2560,Timár,104
267,Breitenbach,0
1502,Lohr,0
593,Erős,181
2210,Schőberl,0
yb1912334,Gubicza,0
301,Burján,7
2152,Schaffhauser,0
alm1904598,Spaczek,0
2207,Schöpflin,0
yb19092096,Dvornák,0
1489,Lipták,0
503,Dodek,0
2052,Risztics,0
yb19123336,Barbura,0
alm1904162,Hengel,0
yb19092223,Irczl,0
264,Brandt,0
1888,Pirovits,0
1446,Lauber,0
alm1904278,Handtel,0
1609,Maurer,0
1634,Messik,0
yb19121814,Weinczierl,0
1193,Kerék,1
yb19092512,Babanecz,0
82,Balla,247
1183,Kemény,891
yb19123354,Stanczel,0
yb19122679,Kirnbauer,0
2688,Veszély,0
985,Honyek,0
1078,Janics,0
yb19123174,Jaransch,0
1096,Jordán,3
yb1909459,Kralován,0
1085,Janovits,0
1301,Kozma,166
449,Dallos,26
1597,Masa,0
648,Fodor,996
1887,Piros,16
1790,Oravecz,0
673,Frágner,0
yb19092146,Kátus,0
yb19122442,Rosovits,0
yb19121888,Riszner,0
33,Andrejka,0
1593,Martinkó,0
134,Bede,17
1991,Pózna,0
yb19121985,Gutyina,0
2121,Révész,785
yb1912150,Bezzek,0
271,Brettschneider,0
1196,Keserű,3
78,Bakó,4
yb19123080,Hoppa,0
2694,Vida,105
2362,Szedlácskó,0
1967,Pálmán,0
yb19122010,Kuvanek,0
75,Bakonyi,109
161,Benyó,0
yb19092319,Blattmann,0
841,Gőbel,0
2187,Schramek,0
2077,Rottmayer,0
2477,Szíjgyártó,4
yb1912166,Dyatel,0
2874,Závodszky,0
1124,Kabdebó,0
237,Boné,0
2299,Stoffer,0
1751,Noszlopy,0
1575,Marczinka,0
855,Hajdu,338
1618,Medveczky,0
yb19121905,Vild,0
